year,round,from_country_id,to_country_id,total_points
2007,semi-final,at,al,3
2007,semi-final,at,no,0
2007,semi-final,at,dk,0
2007,semi-final,at,ch,0
2007,semi-final,at,nl,0
2007,semi-final,at,me,0
2007,semi-final,at,ee,0
2007,semi-final,at,il,0
2007,semi-final,at,mt,0
2007,semi-final,at,be,0
2007,semi-final,at,at,0
2007,semi-final,at,cz,0
2007,semi-final,by,rs,10
2007,semi-final,by,hu,1
2007,semi-final,by,tr,0
2007,semi-final,by,by,0
2007,semi-final,by,lv,2
2007,semi-final,by,bg,0
2007,semi-final,by,si,6
2007,semi-final,by,ge,8
2007,semi-final,by,mk,0
2007,semi-final,by,md,12
2007,semi-final,by,pt,7
2007,semi-final,by,ad,4
2007,semi-final,by,is,3
2007,semi-final,by,pl,5
2007,semi-final,by,cy,0
2007,semi-final,by,hr,0
2007,semi-final,by,al,0
2007,semi-final,by,no,0
2007,semi-final,by,dk,0
2007,semi-final,by,ch,0
2007,semi-final,by,nl,0
2007,semi-final,by,me,0
2007,semi-final,by,ee,0
2007,semi-final,by,il,0
2007,semi-final,by,mt,0
2007,semi-final,by,be,0
2007,semi-final,by,at,0
2007,semi-final,by,cz,0
2007,semi-final,be,rs,4
2007,semi-final,be,hu,7
2007,semi-final,be,tr,12
2007,semi-final,be,by,0
2007,semi-final,be,lv,8
2007,semi-final,be,bg,2
2007,semi-final,be,si,6
2007,semi-final,be,ge,1
2007,semi-final,be,mk,0
2007,semi-final,be,md,0
2007,semi-final,be,pt,3
2007,semi-final,be,ad,0
2007,semi-final,be,is,0
2007,semi-final,be,pl,0
2007,semi-final,be,cy,5
2007,semi-final,be,hr,0
2007,semi-final,be,al,0
2007,semi-final,be,no,0
2007,semi-final,be,dk,0
2007,semi-final,be,ch,0
2007,semi-final,be,nl,10
2007,semi-final,be,me,0
2007,semi-final,be,ee,0
2007,semi-final,be,il,0
2007,semi-final,be,mt,0
2007,semi-final,be,be,0
2007,semi-final,be,at,0
2007,semi-final,be,cz,0
2007,semi-final,ba,rs,12
2007,semi-final,ba,hu,1
2007,semi-final,ba,tr,8
2007,semi-final,ba,by,2
2007,semi-final,ba,lv,0
2007,semi-final,ba,bg,3
2007,semi-final,ba,si,6
2007,semi-final,ba,ge,0
2007,semi-final,ba,mk,7
2007,semi-final,ba,md,0
2007,semi-final,ba,pt,0
2007,semi-final,ba,ad,0
2007,semi-final,ba,is,0
2007,semi-final,ba,pl,0
2007,semi-final,ba,cy,0
2007,semi-final,ba,hr,10
2007,semi-final,ba,al,4
2007,semi-final,ba,no,0
2007,semi-final,ba,dk,0
2007,semi-final,ba,ch,0
2007,semi-final,ba,nl,0
2007,semi-final,ba,me,5
2007,semi-final,ba,ee,0
2007,semi-final,ba,il,0
2007,semi-final,ba,mt,0
2007,semi-final,ba,be,0
2007,semi-final,ba,at,0
2007,semi-final,ba,cz,0
2007,semi-final,bg,rs,8
2007,semi-final,bg,hu,4
2007,semi-final,bg,tr,10
2007,semi-final,bg,by,6
2007,semi-final,bg,lv,0
2007,semi-final,bg,bg,0
2007,semi-final,bg,si,5
2007,semi-final,bg,ge,3
2007,semi-final,bg,mk,12
2007,semi-final,bg,md,1
2007,semi-final,bg,pt,0
2007,semi-final,bg,ad,0
2007,semi-final,bg,is,0
2007,semi-final,bg,pl,0
2007,semi-final,bg,cy,7
2007,semi-final,bg,hr,0
2007,semi-final,bg,al,2
2007,semi-final,bg,no,0
2007,semi-final,bg,dk,0
2007,semi-final,bg,ch,0
2007,semi-final,bg,nl,0
2007,semi-final,bg,me,0
2007,semi-final,bg,ee,0
2007,semi-final,bg,il,0
2007,semi-final,bg,mt,0
2007,semi-final,bg,be,0
2007,semi-final,bg,at,0
2007,semi-final,bg,cz,0
2007,semi-final,hr,rs,12
2007,semi-final,hr,hu,7
2007,semi-final,hr,tr,0
2007,semi-final,hr,by,0
2007,semi-final,hr,lv,4
2007,semi-final,hr,bg,6
2007,semi-final,hr,si,10
2007,semi-final,hr,ge,0
2007,semi-final,hr,mk,8
2007,semi-final,hr,md,0
2007,semi-final,hr,pt,0
2007,semi-final,hr,ad,2
2007,semi-final,hr,is,0
2007,semi-final,hr,pl,0
2007,semi-final,hr,cy,0
2007,semi-final,hr,hr,0
2007,semi-final,hr,al,3
2007,semi-final,hr,no,0
2007,semi-final,hr,dk,0
2007,semi-final,hr,ch,1
2007,semi-final,hr,nl,0
2007,semi-final,hr,me,5
2007,semi-final,hr,ee,0
2007,semi-final,hr,il,0
2007,semi-final,hr,mt,0
2007,semi-final,hr,be,0
2007,semi-final,hr,at,0
2007,semi-final,hr,cz,0
2007,semi-final,cy,rs,8
2007,semi-final,cy,hu,4
2007,semi-final,cy,tr,0
2007,semi-final,cy,by,10
2007,semi-final,cy,lv,5
2007,semi-final,cy,bg,12
2007,semi-final,cy,si,0
2007,semi-final,cy,ge,7
2007,semi-final,cy,mk,0
2007,semi-final,cy,md,6
2007,semi-final,cy,pt,1
2007,semi-final,cy,ad,0
2007,semi-final,cy,is,0
2007,semi-final,cy,pl,3
2007,semi-final,cy,cy,0
2007,semi-final,cy,hr,0
2007,semi-final,cy,al,0
2007,semi-final,cy,no,0
2007,semi-final,cy,dk,0
2007,semi-final,cy,ch,2
2007,semi-final,cy,nl,0
2007,semi-final,cy,me,0
2007,semi-final,cy,ee,0
2007,semi-final,cy,il,0
2007,semi-final,cy,mt,0
2007,semi-final,cy,be,0
2007,semi-final,cy,at,0
2007,semi-final,cy,cz,0
2007,semi-final,cz,rs,12
2007,semi-final,cz,hu,8
2007,semi-final,cz,tr,1
2007,semi-final,cz,by,5
2007,semi-final,cz,lv,3
2007,semi-final,cz,bg,10
2007,semi-final,cz,si,4
2007,semi-final,cz,ge,0
2007,semi-final,cz,mk,6
2007,semi-final,cz,md,0
2007,semi-final,cz,pt,0
2007,semi-final,cz,ad,7
2007,semi-final,cz,is,0
2007,semi-final,cz,pl,0
2007,semi-final,cz,cy,0
2007,semi-final,cz,hr,0
2007,semi-final,cz,al,0
2007,semi-final,cz,no,0
2007,semi-final,cz,dk,0
2007,semi-final,cz,ch,0
2007,semi-final,cz,nl,0
2007,semi-final,cz,me,0
2007,semi-final,cz,ee,0
2007,semi-final,cz,il,2
2007,semi-final,cz,mt,0
2007,semi-final,cz,be,0
2007,semi-final,cz,at,0
2007,semi-final,cz,cz,0
2007,semi-final,dk,rs,6
2007,semi-final,dk,hu,12
2007,semi-final,dk,tr,8
2007,semi-final,dk,by,1
2007,semi-final,dk,lv,5
2007,semi-final,dk,bg,0
2007,semi-final,dk,si,0
2007,semi-final,dk,ge,0
2007,semi-final,dk,mk,0
2007,semi-final,dk,md,0
2007,semi-final,dk,pt,0
2007,semi-final,dk,ad,0
2007,semi-final,dk,is,10
2007,semi-final,dk,pl,2
2007,semi-final,dk,cy,0
2007,semi-final,dk,hr,0
2007,semi-final,dk,al,0
2007,semi-final,dk,no,7
2007,semi-final,dk,dk,0
2007,semi-final,dk,ch,3
2007,semi-final,dk,nl,4
2007,semi-final,dk,me,0
2007,semi-final,dk,ee,0
2007,semi-final,dk,il,0
2007,semi-final,dk,mt,0
2007,semi-final,dk,be,0
2007,semi-final,dk,at,0
2007,semi-final,dk,cz,0
2007,semi-final,ee,rs,0
2007,semi-final,ee,hu,8
2007,semi-final,ee,tr,0
2007,semi-final,ee,by,7
2007,semi-final,ee,lv,12
2007,semi-final,ee,bg,0
2007,semi-final,ee,si,0
2007,semi-final,ee,ge,10
2007,semi-final,ee,mk,0
2007,semi-final,ee,md,0
2007,semi-final,ee,pt,0
2007,semi-final,ee,ad,5
2007,semi-final,ee,is,6
2007,semi-final,ee,pl,0
2007,semi-final,ee,cy,0
2007,semi-final,ee,hr,0
2007,semi-final,ee,al,0
2007,semi-final,ee,no,4
2007,semi-final,ee,dk,0
2007,semi-final,ee,ch,2
2007,semi-final,ee,nl,0
2007,semi-final,ee,me,0
2007,semi-final,ee,ee,0
2007,semi-final,ee,il,3
2007,semi-final,ee,mt,0
2007,semi-final,ee,be,0
2007,semi-final,ee,at,0
2007,semi-final,ee,cz,1
2007,semi-final,fi,rs,8
2007,semi-final,fi,hu,10
2007,semi-final,fi,tr,7
2007,semi-final,fi,by,0
2007,semi-final,fi,lv,3
2007,semi-final,fi,bg,2
2007,semi-final,fi,si,0
2007,semi-final,fi,ge,4
2007,semi-final,fi,mk,0
2007,semi-final,fi,md,0
2007,semi-final,fi,pt,0
2007,semi-final,fi,ad,5
2007,semi-final,fi,is,12
2007,semi-final,fi,pl,0
2007,semi-final,fi,cy,0
2007,semi-final,fi,hr,0
2007,semi-final,fi,al,0
2007,semi-final,fi,no,1
2007,semi-final,fi,dk,0
2007,semi-final,fi,ch,0
2007,semi-final,fi,nl,0
2007,semi-final,fi,me,0
2007,semi-final,fi,ee,6
2007,semi-final,fi,il,0
2007,semi-final,fi,mt,0
2007,semi-final,fi,be,0
2007,semi-final,fi,at,0
2007,semi-final,fi,cz,0
2007,semi-final,fr,rs,7
2007,semi-final,fr,hu,2
2007,semi-final,fr,tr,12
2007,semi-final,fr,by,0
2007,semi-final,fr,lv,0
2007,semi-final,fr,bg,8
2007,semi-final,fr,si,1
2007,semi-final,fr,ge,4
2007,semi-final,fr,mk,0
2007,semi-final,fr,md,0
2007,semi-final,fr,pt,10
2007,semi-final,fr,ad,0
2007,semi-final,fr,is,0
2007,semi-final,fr,pl,3
2007,semi-final,fr,cy,5
2007,semi-final,fr,hr,0
2007,semi-final,fr,al,0
2007,semi-final,fr,no,0
2007,semi-final,fr,dk,0
2007,semi-final,fr,ch,0
2007,semi-final,fr,nl,0
2007,semi-final,fr,me,0
2007,semi-final,fr,ee,0
2007,semi-final,fr,il,6
2007,semi-final,fr,mt,0
2007,semi-final,fr,be,0
2007,semi-final,fr,at,0
2007,semi-final,fr,cz,0
2007,semi-final,ge,rs,8
2007,semi-final,ge,hu,10
2007,semi-final,ge,tr,0
2007,semi-final,ge,by,4
2007,semi-final,ge,lv,5
2007,semi-final,ge,bg,3
2007,semi-final,ge,si,0
2007,semi-final,ge,ge,0
2007,semi-final,ge,mk,0
2007,semi-final,ge,md,7
2007,semi-final,ge,pt,0
2007,semi-final,ge,ad,0
2007,semi-final,ge,is,1
2007,semi-final,ge,pl,6
2007,semi-final,ge,cy,0
2007,semi-final,ge,hr,0
2007,semi-final,ge,al,0
2007,semi-final,ge,no,0
2007,semi-final,ge,dk,0
2007,semi-final,ge,ch,0
2007,semi-final,ge,nl,0
2007,semi-final,ge,me,0
2007,semi-final,ge,ee,2
2007,semi-final,ge,il,0
2007,semi-final,ge,mt,0
2007,semi-final,ge,be,12
2007,semi-final,ge,at,0
2007,semi-final,ge,cz,0
2007,semi-final,de,rs,10
2007,semi-final,de,hu,6
2007,semi-final,de,tr,12
2007,semi-final,de,by,0
2007,semi-final,de,lv,0
2007,semi-final,de,bg,4
2007,semi-final,de,si,0
2007,semi-final,de,ge,0
2007,semi-final,de,mk,0
2007,semi-final,de,md,0
2007,semi-final,de,pt,7
2007,semi-final,de,ad,0
2007,semi-final,de,is,0
2007,semi-final,de,pl,5
2007,semi-final,de,cy,3
2007,semi-final,de,hr,2
2007,semi-final,de,al,1
2007,semi-final,de,no,0
2007,semi-final,de,dk,0
2007,semi-final,de,ch,8
2007,semi-final,de,nl,0
2007,semi-final,de,me,0
2007,semi-final,de,ee,0
2007,semi-final,de,il,0
2007,semi-final,de,mt,0
2007,semi-final,de,be,0
2007,semi-final,de,at,0
2007,semi-final,de,cz,0
2007,semi-final,gr,rs,5
2007,semi-final,gr,hu,0
2007,semi-final,gr,tr,0
2007,semi-final,gr,by,7
2007,semi-final,gr,lv,1
2007,semi-final,gr,bg,10
2007,semi-final,gr,si,0
2007,semi-final,gr,ge,6
2007,semi-final,gr,mk,0
2007,semi-final,gr,md,3
2007,semi-final,gr,pt,0
2007,semi-final,gr,ad,4
2007,semi-final,gr,is,0
2007,semi-final,gr,pl,0
2007,semi-final,gr,cy,12
2007,semi-final,gr,hr,0
2007,semi-final,gr,al,8
2007,semi-final,gr,no,0
2007,semi-final,gr,dk,0
2007,semi-final,gr,ch,2
2007,semi-final,gr,nl,0
2007,semi-final,gr,me,0
2007,semi-final,gr,ee,0
2007,semi-final,gr,il,0
2007,semi-final,gr,mt,0
2007,semi-final,gr,be,0
2007,semi-final,gr,at,0
2007,semi-final,gr,cz,0
2007,semi-final,hu,rs,12
2007,semi-final,hu,hu,0
2007,semi-final,hu,tr,6
2007,semi-final,hu,by,2
2007,semi-final,hu,lv,4
2007,semi-final,hu,bg,8
2007,semi-final,hu,si,7
2007,semi-final,hu,ge,0
2007,semi-final,hu,mk,0
2007,semi-final,hu,md,0
2007,semi-final,hu,pt,0
2007,semi-final,hu,ad,0
2007,semi-final,hu,is,10
2007,semi-final,hu,pl,3
2007,semi-final,hu,cy,0
2007,semi-final,hu,hr,0
2007,semi-final,hu,al,0
2007,semi-final,hu,no,1
2007,semi-final,hu,dk,0
2007,semi-final,hu,ch,0
2007,semi-final,hu,nl,5
2007,semi-final,hu,me,0
2007,semi-final,hu,ee,0
2007,semi-final,hu,il,0
2007,semi-final,hu,mt,0
2007,semi-final,hu,be,0
2007,semi-final,hu,at,0
2007,semi-final,hu,cz,0
2007,semi-final,is,rs,10
2007,semi-final,is,hu,12
2007,semi-final,is,tr,3
2007,semi-final,is,by,4
2007,semi-final,is,lv,5
2007,semi-final,is,bg,0
2007,semi-final,is,si,0
2007,semi-final,is,ge,0
2007,semi-final,is,mk,0
2007,semi-final,is,md,0
2007,semi-final,is,pt,0
2007,semi-final,is,ad,6
2007,semi-final,is,is,0
2007,semi-final,is,pl,2
2007,semi-final,is,cy,0
2007,semi-final,is,hr,0
2007,semi-final,is,al,0
2007,semi-final,is,no,7
2007,semi-final,is,dk,8
2007,semi-final,is,ch,0
2007,semi-final,is,nl,0
2007,semi-final,is,me,0
2007,semi-final,is,ee,0
2007,semi-final,is,il,1
2007,semi-final,is,mt,0
2007,semi-final,is,be,0
2007,semi-final,is,at,0
2007,semi-final,is,cz,0
2007,semi-final,ie,rs,8
2007,semi-final,ie,hu,7
2007,semi-final,ie,tr,0
2007,semi-final,ie,by,6
2007,semi-final,ie,lv,12
2007,semi-final,ie,bg,0
2007,semi-final,ie,si,1
2007,semi-final,ie,ge,0
2007,semi-final,ie,mk,0
2007,semi-final,ie,md,2
2007,semi-final,ie,pt,0
2007,semi-final,ie,ad,4
2007,semi-final,ie,is,0
2007,semi-final,ie,pl,10
2007,semi-final,ie,cy,0
2007,semi-final,ie,hr,0
2007,semi-final,ie,al,0
2007,semi-final,ie,no,0
2007,semi-final,ie,dk,5
2007,semi-final,ie,ch,0
2007,semi-final,ie,nl,0
2007,semi-final,ie,me,0
2007,semi-final,ie,ee,3
2007,semi-final,ie,il,0
2007,semi-final,ie,mt,0
2007,semi-final,ie,be,0
2007,semi-final,ie,at,0
2007,semi-final,ie,cz,0
2007,semi-final,il,rs,7
2007,semi-final,il,hu,0
2007,semi-final,il,tr,0
2007,semi-final,il,by,12
2007,semi-final,il,lv,10
2007,semi-final,il,bg,6
2007,semi-final,il,si,0
2007,semi-final,il,ge,8
2007,semi-final,il,mk,0
2007,semi-final,il,md,3
2007,semi-final,il,pt,0
2007,semi-final,il,ad,2
2007,semi-final,il,is,0
2007,semi-final,il,pl,0
2007,semi-final,il,cy,4
2007,semi-final,il,hr,0
2007,semi-final,il,al,0
2007,semi-final,il,no,0
2007,semi-final,il,dk,5
2007,semi-final,il,ch,0
2007,semi-final,il,nl,1
2007,semi-final,il,me,0
2007,semi-final,il,ee,0
2007,semi-final,il,il,0
2007,semi-final,il,mt,0
2007,semi-final,il,be,0
2007,semi-final,il,at,0
2007,semi-final,il,cz,0
2007,semi-final,lv,rs,2
2007,semi-final,lv,hu,8
2007,semi-final,lv,tr,0
2007,semi-final,lv,by,10
2007,semi-final,lv,lv,0
2007,semi-final,lv,bg,0
2007,semi-final,lv,si,5
2007,semi-final,lv,ge,7
2007,semi-final,lv,mk,0
2007,semi-final,lv,md,0
2007,semi-final,lv,pt,3
2007,semi-final,lv,ad,0
2007,semi-final,lv,is,6
2007,semi-final,lv,pl,1
2007,semi-final,lv,cy,0
2007,semi-final,lv,hr,0
2007,semi-final,lv,al,0
2007,semi-final,lv,no,0
2007,semi-final,lv,dk,0
2007,semi-final,lv,ch,4
2007,semi-final,lv,nl,0
2007,semi-final,lv,me,0
2007,semi-final,lv,ee,12
2007,semi-final,lv,il,0
2007,semi-final,lv,mt,0
2007,semi-final,lv,be,0
2007,semi-final,lv,at,0
2007,semi-final,lv,cz,0
2007,semi-final,lt,rs,1
2007,semi-final,lt,hu,7
2007,semi-final,lt,tr,0
2007,semi-final,lt,by,10
2007,semi-final,lt,lv,12
2007,semi-final,lt,bg,0
2007,semi-final,lt,si,0
2007,semi-final,lt,ge,8
2007,semi-final,lt,mk,0
2007,semi-final,lt,md,0
2007,semi-final,lt,pt,0
2007,semi-final,lt,ad,2
2007,semi-final,lt,is,5
2007,semi-final,lt,pl,3
2007,semi-final,lt,cy,0
2007,semi-final,lt,hr,0
2007,semi-final,lt,al,0
2007,semi-final,lt,no,0
2007,semi-final,lt,dk,0
2007,semi-final,lt,ch,0
2007,semi-final,lt,nl,0
2007,semi-final,lt,me,0
2007,semi-final,lt,ee,6
2007,semi-final,lt,il,4
2007,semi-final,lt,mt,0
2007,semi-final,lt,be,0
2007,semi-final,lt,at,0
2007,semi-final,lt,cz,0
2007,semi-final,mt,rs,1
2007,semi-final,mt,hu,4
2007,semi-final,mt,tr,0
2007,semi-final,mt,by,7
2007,semi-final,mt,lv,12
2007,semi-final,mt,bg,3
2007,semi-final,mt,si,5
2007,semi-final,mt,ge,0
2007,semi-final,mt,mk,0
2007,semi-final,mt,md,0
2007,semi-final,mt,pt,0
2007,semi-final,mt,ad,0
2007,semi-final,mt,is,0
2007,semi-final,mt,pl,0
2007,semi-final,mt,cy,0
2007,semi-final,mt,hr,0
2007,semi-final,mt,al,0
2007,semi-final,mt,no,2
2007,semi-final,mt,dk,6
2007,semi-final,mt,ch,10
2007,semi-final,mt,nl,8
2007,semi-final,mt,me,0
2007,semi-final,mt,ee,0
2007,semi-final,mt,il,0
2007,semi-final,mt,mt,0
2007,semi-final,mt,be,0
2007,semi-final,mt,at,0
2007,semi-final,mt,cz,0
2007,semi-final,md,rs,6
2007,semi-final,md,hu,0
2007,semi-final,md,tr,10
2007,semi-final,md,by,12
2007,semi-final,md,lv,2
2007,semi-final,md,bg,5
2007,semi-final,md,si,3
2007,semi-final,md,ge,8
2007,semi-final,md,mk,0
2007,semi-final,md,md,0
2007,semi-final,md,pt,7
2007,semi-final,md,ad,0
2007,semi-final,md,is,0
2007,semi-final,md,pl,0
2007,semi-final,md,cy,0
2007,semi-final,md,hr,0
2007,semi-final,md,al,0
2007,semi-final,md,no,1
2007,semi-final,md,dk,0
2007,semi-final,md,ch,0
2007,semi-final,md,nl,0
2007,semi-final,md,me,0
2007,semi-final,md,ee,4
2007,semi-final,md,il,0
2007,semi-final,md,mt,0
2007,semi-final,md,be,0
2007,semi-final,md,at,0
2007,semi-final,md,cz,0
2007,semi-final,me,rs,12
2007,semi-final,me,hu,0
2007,semi-final,me,tr,3
2007,semi-final,me,by,4
2007,semi-final,me,lv,0
2007,semi-final,me,bg,5
2007,semi-final,me,si,8
2007,semi-final,me,ge,0
2007,semi-final,me,mk,10
2007,semi-final,me,md,0
2007,semi-final,me,pt,0
2007,semi-final,me,ad,0
2007,semi-final,me,is,0
2007,semi-final,me,pl,1
2007,semi-final,me,cy,0
2007,semi-final,me,hr,7
2007,semi-final,me,al,6
2007,semi-final,me,no,2
2007,semi-final,me,dk,0
2007,semi-final,me,ch,0
2007,semi-final,me,nl,0
2007,semi-final,me,me,0
2007,semi-final,me,ee,0
2007,semi-final,me,il,0
2007,semi-final,me,mt,0
2007,semi-final,me,be,0
2007,semi-final,me,at,0
2007,semi-final,me,cz,0
2007,semi-final,nl,rs,10
2007,semi-final,nl,hu,8
2007,semi-final,nl,tr,12
2007,semi-final,nl,by,0
2007,semi-final,nl,lv,7
2007,semi-final,nl,bg,0
2007,semi-final,nl,si,6
2007,semi-final,nl,ge,5
2007,semi-final,nl,mk,0
2007,semi-final,nl,md,0
2007,semi-final,nl,pt,4
2007,semi-final,nl,ad,0
2007,semi-final,nl,is,0
2007,semi-final,nl,pl,0
2007,semi-final,nl,cy,0
2007,semi-final,nl,hr,0
2007,semi-final,nl,al,0
2007,semi-final,nl,no,3
2007,semi-final,nl,dk,1
2007,semi-final,nl,ch,0
2007,semi-final,nl,nl,0
2007,semi-final,nl,me,0
2007,semi-final,nl,ee,0
2007,semi-final,nl,il,0
2007,semi-final,nl,mt,0
2007,semi-final,nl,be,2
2007,semi-final,nl,at,0
2007,semi-final,nl,cz,0
2007,semi-final,mk,rs,12
2007,semi-final,mk,hu,0
2007,semi-final,mk,tr,8
2007,semi-final,mk,by,4
2007,semi-final,mk,lv,0
2007,semi-final,mk,bg,7
2007,semi-final,mk,si,5
2007,semi-final,mk,ge,0
2007,semi-final,mk,mk,0
2007,semi-final,mk,md,0
2007,semi-final,mk,pt,0
2007,semi-final,mk,ad,1
2007,semi-final,mk,is,0
2007,semi-final,mk,pl,2
2007,semi-final,mk,cy,0
2007,semi-final,mk,hr,6
2007,semi-final,mk,al,10
2007,semi-final,mk,no,0
2007,semi-final,mk,dk,0
2007,semi-final,mk,ch,0
2007,semi-final,mk,nl,0
2007,semi-final,mk,me,3
2007,semi-final,mk,ee,0
2007,semi-final,mk,il,0
2007,semi-final,mk,mt,0
2007,semi-final,mk,be,0
2007,semi-final,mk,at,0
2007,semi-final,mk,cz,0
2007,semi-final,no,rs,8
2007,semi-final,no,hu,10
2007,semi-final,no,tr,6
2007,semi-final,no,by,3
2007,semi-final,no,lv,7
2007,semi-final,no,bg,0
2007,semi-final,no,si,5
2007,semi-final,no,ge,0
2007,semi-final,no,mk,0
2007,semi-final,no,md,0
2007,semi-final,no,pt,0
2007,semi-final,no,ad,2
2007,semi-final,no,is,12
2007,semi-final,no,pl,0
2007,semi-final,no,cy,0
2007,semi-final,no,hr,0
2007,semi-final,no,al,0
2007,semi-final,no,no,0
2007,semi-final,no,dk,4
2007,semi-final,no,ch,0
2007,semi-final,no,nl,1
2007,semi-final,no,me,0
2007,semi-final,no,ee,0
2007,semi-final,no,il,0
2007,semi-final,no,mt,0
2007,semi-final,no,be,0
2007,semi-final,no,at,0
2007,semi-final,no,cz,0
2007,semi-final,pl,rs,5
2007,semi-final,pl,hu,8
2007,semi-final,pl,tr,1
2007,semi-final,pl,by,4
2007,semi-final,pl,lv,12
2007,semi-final,pl,bg,0
2007,semi-final,pl,si,7
2007,semi-final,pl,ge,3
2007,semi-final,pl,mk,0
2007,semi-final,pl,md,0
2007,semi-final,pl,pt,10
2007,semi-final,pl,ad,6
2007,semi-final,pl,is,0
2007,semi-final,pl,pl,0
2007,semi-final,pl,cy,0
2007,semi-final,pl,hr,0
2007,semi-final,pl,al,0
2007,semi-final,pl,no,2
2007,semi-final,pl,dk,0
2007,semi-final,pl,ch,0
2007,semi-final,pl,nl,0
2007,semi-final,pl,me,0
2007,semi-final,pl,ee,0
2007,semi-final,pl,il,0
2007,semi-final,pl,mt,0
2007,semi-final,pl,be,0
2007,semi-final,pl,at,0
2007,semi-final,pl,cz,0
2007,semi-final,pt,rs,4
2007,semi-final,pt,hu,10
2007,semi-final,pt,tr,0
2007,semi-final,pt,by,1
2007,semi-final,pt,lv,8
2007,semi-final,pt,bg,5
2007,semi-final,pt,si,7
2007,semi-final,pt,ge,0
2007,semi-final,pt,mk,0
2007,semi-final,pt,md,12
2007,semi-final,pt,pt,0
2007,semi-final,pt,ad,6
2007,semi-final,pt,is,0
2007,semi-final,pt,pl,0
2007,semi-final,pt,cy,0
2007,semi-final,pt,hr,0
2007,semi-final,pt,al,0
2007,semi-final,pt,no,2
2007,semi-final,pt,dk,0
2007,semi-final,pt,ch,0
2007,semi-final,pt,nl,3
2007,semi-final,pt,me,0
2007,semi-final,pt,ee,0
2007,semi-final,pt,il,0
2007,semi-final,pt,mt,0
2007,semi-final,pt,be,0
2007,semi-final,pt,at,0
2007,semi-final,pt,cz,0
2007,semi-final,ro,rs,6
2007,semi-final,ro,hu,10
2007,semi-final,ro,tr,8
2007,semi-final,ro,by,3
2007,semi-final,ro,lv,5
2007,semi-final,ro,bg,1
2007,semi-final,ro,si,4
2007,semi-final,ro,ge,0
2007,semi-final,ro,mk,2
2007,semi-final,ro,md,12
2007,semi-final,ro,pt,0
2007,semi-final,ro,ad,0
2007,semi-final,ro,is,0
2007,semi-final,ro,pl,0
2007,semi-final,ro,cy,7
2007,semi-final,ro,hr,0
2007,semi-final,ro,al,0
2007,semi-final,ro,no,0
2007,semi-final,ro,dk,0
2007,semi-final,ro,ch,0
2007,semi-final,ro,nl,0
2007,semi-final,ro,me,0
2007,semi-final,ro,ee,0
2007,semi-final,ro,il,0
2007,semi-final,ro,mt,0
2007,semi-final,ro,be,0
2007,semi-final,ro,at,0
2007,semi-final,ro,cz,0
2007,semi-final,ru,rs,8
2007,semi-final,ru,hu,3
2007,semi-final,ru,tr,7
2007,semi-final,ru,by,12
2007,semi-final,ru,lv,2
2007,semi-final,ru,bg,0
2007,semi-final,ru,si,5
2007,semi-final,ru,ge,10
2007,semi-final,ru,mk,0
2007,semi-final,ru,md,6
2007,semi-final,ru,pt,0
2007,semi-final,ru,ad,4
2007,semi-final,ru,is,0
2007,semi-final,ru,pl,0
2007,semi-final,ru,cy,0
2007,semi-final,ru,hr,0
2007,semi-final,ru,al,0
2007,semi-final,ru,no,0
2007,semi-final,ru,dk,0
2007,semi-final,ru,ch,0
2007,semi-final,ru,nl,0
2007,semi-final,ru,me,0
2007,semi-final,ru,ee,0
2007,semi-final,ru,il,1
2007,semi-final,ru,mt,0
2007,semi-final,ru,be,0
2007,semi-final,ru,at,0
2007,semi-final,ru,cz,0
2007,semi-final,rs,rs,0
2007,semi-final,rs,hu,12
2007,semi-final,rs,tr,0
2007,semi-final,rs,by,4
2007,semi-final,rs,lv,0
2007,semi-final,rs,bg,5
2007,semi-final,rs,si,7
2007,semi-final,rs,ge,0
2007,semi-final,rs,mk,10
2007,semi-final,rs,md,0
2007,semi-final,rs,pt,1
2007,semi-final,rs,ad,0
2007,semi-final,rs,is,0
2007,semi-final,rs,pl,2
2007,semi-final,rs,cy,0
2007,semi-final,rs,hr,6
2007,semi-final,rs,al,0
2007,semi-final,rs,no,0
2007,semi-final,rs,dk,3
2007,semi-final,rs,ch,0
2007,semi-final,rs,nl,0
2007,semi-final,rs,me,8
2007,semi-final,rs,ee,0
2007,semi-final,rs,il,0
2007,semi-final,rs,mt,0
2007,semi-final,rs,be,0
2007,semi-final,rs,at,0
2007,semi-final,rs,cz,0
2007,semi-final,si,rs,12
2007,semi-final,si,hu,6
2007,semi-final,si,tr,0
2007,semi-final,si,by,0
2007,semi-final,si,lv,7
2007,semi-final,si,bg,3
